doctor_id	profession_direction	profile	doctor_title	education_title	hospital	consultation_amount	cure_satisfaction	attitude_satisfaction	message
30690	消化内科	刘维新，女，主任医师，教授，1966年出生，擅长胃、食管、肝胆疾病及胰腺疾病的诊断和治疗，尤其擅长功能性消化不良、胃肠功能紊乱和炎症性肠病的诊治，并多次留学日本。	主任医师	教授	中国医科大学附属第一医院	50	0.99	0.99	
84408	消化内科	常红霞，女，主任医师，医学硕士。从事临床及教学工作三十余年，发表科研论文十余篇。1995年攻读消化专业硕士，进行胃癌基因诊断研究。对工作精益求精，具有较强的业务能力，有一定的英语水平，及时掌握和应用国内外消化道肿瘤诊治的新进展，目前主要从事食道癌、胃癌、大肠癌、胰腺癌及肝癌、胆囊癌治疗，能为患者提供良好的治疗指导和人文关怀。	主任医师	教授	山西省肿瘤医院	100	1.0	1.0	
15656	消化内科	张亚历，男，1961年出生。主任医师，二级教授、博士生导师，国务院特津专家，广东省高干保健专家，广东省首届岭南名医及羊城好医生。自1996年晋升为主任医师、教授，先后任职为全军消化研究所和广东省南方消化疾病研究所副所长近30年。长期从事胃肠疾病的临床诊疗、内镜和病理诊断工作，早期曾在日本医科大学研修。是既从事临床，又从事病理和内镜诊疗的专家。专长于胃肠早期癌、胃肠炎症性疾病的诊断和治疗，擅长对疑难疾病的诊疗分析和治疗。	主任医师	教授	南方医科大学南方医院, 深圳市龙岗区人民医院, 南方医科大学南方医院增城分院	120	0.97	0.97	患者朋友您好！应广大患者的需求，我带领我的团队一起开通线上接诊服务。因为我平时医疗工作繁忙，可能会回复不那么及时，请您谅解！如果比较着急活病情复杂，可以申请我的电话问诊。如果要线下找我就诊，可以通过好大夫预约、门诊挂号预约。胃肠疾病大部分是慢性病，需要规范用药长时间治疗，也不需要过度焦虑，你想了解的疾病知识可以在我的健康号查阅。您的每一个问题我们都会认真对待，希望可以让您少走弯路。
93766	消化内科	徐智民，医学博士、副教授、副主任医师。长期从事消化系统疾病的临床、门诊、内镜、科研及教学工作。	副主任医师	副教授	南方医科大学南方医院, 南方医科大学南方医院增城分院	40	0.97	0.97	拓宽健康之路、维护健康长寿我没告诉你是对是错，只告诉你为什么是对是错。能告诉你是对或错的是老师、领导、政府和法律。你需要明辨对错是非。当你理解了怎样是对的或者是错的时候，你便能自觉地主动地使自己的行为更健康，更能配合有效的治疗，更有利于疾病的恢复。我相信最基本的真理及其演生物，相信好的结果才有正确的过程，任何的失败都是因为过程中存在着失误或未知。而对的是可预测的生存者。——这是我的“元策模式”。我愿意帮助相信我，需要我帮助和值得帮助的人。我喜欢明事理的人，这样沟通起来会比较愉快。健康，是指身体健康+心理健康+有良好的适应能力。要正确理解“不适”和“疾病”。常常不适是锻炼或修炼，舒适是修养，是疾病的恢复所需。适当的修炼和适度的修养是体质增强寿命延长所必需；但过度的长时间的修养或舒适的生活方式必然引导退化、弱化，以致日常的生活事件都面临疾病甚至生命危险。根据元策模式的推演结果，合理的饮食和生活方式可以减少70%以上的疾病，可以使疾病得到70%以上的恢复，甚至有可能使寿命延长70%以上。让身体一天比一天好起来。一起努力！就诊须知：为诊疗的连续性，提高效率，请上传就诊病历和客观检查结果。
423054308	消化内科	廖克军，男，消化内科主任医师，教授，知名专家。长期从事消化疾病的临床、科研和教学工作，擅长功能性胃肠病、胃食管反流病、慢性胃炎、消化性溃疡、炎症性肠病等疾病的诊治。	主任医师	教授	湖南省人民医院	100	0.96	0.96	告病友书各位病友：感谢你们信任我！我定当尽我所学、尽我所能为大家服务！但由于人是很复杂的生物，关于人的医学也就变得非常复杂。曾经有人说过：人类就算彻底征服了整个宇宙，也无法完全认识自己。是的，随着科学的发展，物质的世界完全有可能被人类彻底认识，但人不仅仅是物质的，还有心理活动，有意识形态，而这种非物质的东西是难以认识、难以掌握的。治病，它不仅仅只是医疗，还牵涉到药学、社会学、心理学、人文科学等等。所以医学并不仅仅是科学，更不等同于科学。这就是医学复杂的主要原因之一。曾经有很多病人问我：我就是不舒服、疼痛，好多检查都做了，怎么就查不出病因呢？还有病人问我：我胃痛或者大便不好，你为什么不给我开治胃痛的药或者大便不好的药？病人以为现在科学这么发达，什么仪器设备都有，应该什么病都可以一查就出来了；病人以为胃痛就要治胃，大便不好就要治肠。但其实不是这样简单！到目前为止，还有很多的疾病没有被认识，还有很多的疾病用现代科学仪器无法检测出来。就是在已经认识了的疾病中，能彻底治好的疾病也只是极少数，绝大部分的疾病都没有办法治愈。身体要恢复健康，关键是靠自身免疫功能发挥作用，医生只是起到一个协助的作用。其实在大多数时候，医生的作用就是尽量减少病人的痛苦，提高病人的生活质量和劳动能力，千万不要认为医生可以包治百病。关于治疗用药，举一个常见的例子，大家就会明白：腰椎间盘突出时常表现为一边的腿疼，那么，在治疗时怎么办呢？是治腿还是治腰？显然是要治腰，因为病根出在腰椎上，仅仅治腿是万万不行的。正因为医学的复杂性，所以，我在工作中会尽量谨慎小心，请相信我！但是，哪怕再认真，哪怕集我毕生所学、集我几十年的工作经验，也难免不了失误，更改变不了“生、老、病、死”的自然规律，这点还请广大病友原谅和理解！谢谢大家！
1126068419	消化内科	1995-2001年复旦大学医学院（原上海医科大学）本科，2001-2006年中国协和医科大学（北京协和医院）硕士和博士，2006年至今北京大学第三医院主任医师、医疗副主任、研究生导师。在幽门螺杆菌感染、慢性萎缩性胃炎和肠化、小肠疾病、胶囊内镜、小肠镜、胃肠早癌/息肉/黏膜下隆起的内镜下切除、功能性胃肠病、克罗恩病、溃疡性结肠炎、不明原因消化道出血/腹痛/腹泻等诸多方面具有丰富的经验和深厚的造诣。尤其是每年有众多来自全国各地的难治性幽门螺杆菌感染、慢性萎缩性胃炎和肠化、不明原因消化道出血/腹痛/腹泻等患者网上咨询和加号就诊，以清晰全面的分析、细致而耐心的态度、结合最新的科学研究进展以及患者的实际需求，帮助大家答疑解难，获得了很好的疗效和满意度，受到广大病友们的爱戴和推荐。热心医学科普宣传事业，在中央电视台健康之路、中央广播电台、国家健康宣传平台、好大夫在线、北京大学第三医院等平台和媒体上，多次进行节目制作、讲座、视频、音频、文字材料等宣传，深受广大病友的欢迎。	主任医师		北京大学第三医院	360	0.99	0.99	健康所系，生命相托，在此郑重承诺：每一条回复都是由我本人亲自完成的，确保医疗质量。也许您对网络医疗还不熟悉，还有些顾虑，可以先浏览一下既往我与患友们的交流记录以及大家的评价，相信一定会打消您的顾虑。通过便捷的网络，快速地享受到高质量、最专业的医疗咨询，避免排队、旅途波折、挂不上号、没找到适合的医生、花更多冤枉钱......最后预祝您及全家身体安康！
1359800743	消化内科	长期从事慢性肝病的临床和研究工作，对疑难肝胆疾病有较丰富的临床经验，尤其擅长不明原因肝功能异常或黄疸的诊治。2015年曾赴新加坡肝病年会与国际同行开展疑难病例研讨，参编出版《疑难肝胆病临床思维》等著作。迄今已在Gut、Jhepatol、PNAS,ClinMicrobiolInfect等国内外重要刊物上发表研究论著40余篇，对肝病的诊断治疗有一定的研究。	主任医师	副教授	上海交通大学医学院附属瑞金医院	69	1.0	1.0	共抗肝病，你我同行！以解决疑难杂症为己任！愿以我的专业和热忱，将您的梦想照进现实！
4486873654	消化内科	胡良皞，医学博士，海军军医大学长海医院消化内科主任助理、副主任医师、副教授、硕士生导师。第十二届上海市青年联合会委员。	副主任医师	副教授	海军军医大学第一附属医院	80	1.0	1.0	
606565167	消化内科	柏愚，贵州省贵阳市人，师从著名消化病专家—中国工程院李兆申院士，现为海军军医大学长海医院消化内科副主任、副教授、副主任医师、硕士生导师、医学博士。2010年获第二军医大学临床医学博士学位。2次荣立个人三等功，获长海医院嘉奖5次。柏愚副教授长期从事消化疾病的临床工作，尤其擅长胰腺疾病，胆道疾病，胃肠疾病的内镜诊疗。临床累计诊疗门急诊患者近50000例，完成ERCP、胃镜、肠镜等内镜手术近15000例，无1例严重并发症。2017年、2018年、2019、2021年共4年上榜全国消化科好大夫，截止2022年7月，已经在线帮助19136位患者，在线服务满意度100%，疗效满意度100%，获得广大患者的肯定与认可。	副主任医师	副教授	海军军医大学第一附属医院	599	1.0	1.0	特长：胰腺疾病，胆道疾病、胃肠疾病的内镜诊疗作为全国为数不多的4年上榜的消化科好大夫，截止2022年7月23日，我已经在超过10年的时间里，在好大夫网站上帮助了19214位患者，在线服务满意度100%，疗效满意度100%，这些都是患者对我的肯定。我非常有信心给我的患者提供专业的判断、指导以及内镜治疗。另外，由于近期疫情反复，为了节省大家来上海就诊的时间和经济消耗，建议大家提前使用图文问诊或者电话问诊，谢谢大家的理解！具体操作如下：1.点击好大夫客户端“在线处方—选择柏愚医生-提交病情描述和相关检查单”；2.微信报道过的患友进入好大夫公众号选择“咨询医生-选择柏愚医生-在线复诊-在线看病”。祝您早日康复！
3412	消化内科	成虹，女，北京大学第一医院消化内科主任医师，副教授，硕士生导师，擅长消化系统疾病的诊治，幽门螺杆菌感染相关疾病的诊疗，尤其难治性幽门螺杆菌感染相关疾病的诊疗。主要致力于幽门螺杆菌与上胃肠道疾病的研究，特别是致力于对幽门螺杆菌检测、细菌耐药及治疗的研究。曾参加第2-5次中国幽门螺杆菌感染处理共识意见的制定，并负责中国第4、5次共识诊断部分主要内容的撰写。	主任医师	副教授	北京大学第一医院	360	1.0	1.0	"欢迎您您好，欢迎您来到我的个人网站，希望能在我擅长的消化系统疾病及幽门螺杆菌感染相关疾病诊治方面能帮到您，利用我的个人网站，您可以：1、	通过在线咨询的方式向我咨询有关消化系统疾病的相关问题，由于医院工作繁忙，为保障相对快速回复，故每日对新问题数量有一定限制，请理解。如遇停诊的时候，会影响到在线咨询的回复;2、	如果您想找我当面就诊，可直接通过预约转诊进行申请，只要是幽门螺杆菌相关疾病的患者均可;3、	对于已经面诊过的患者，或者是外地患者，不方便面诊时，想与我一对一进行深度咨询的时候，可以申请电话咨询服务。"
1367369652	消化内科	邢象斌，男，医学博士，主任医师，硕士生导师，中山大学附属第一医院消化内科临床工作多年，德国慕尼黑KlinikumrechtsderIsar医院消化科访问学者。对消化系疾病的诊治经验丰富，尤其擅长内镜下微创手术治疗，如ESD治疗消化道早癌、胃肠道间质瘤及神经内分泌肿瘤、ERCP/EUS诊治胆胰疾病、POEM治疗贲门失弛缓症、G-POEM治疗胃轻瘫等。完成世界首例经胃逆行内镜下肌切开术（PTEM）治疗食管上段痉挛性狭窄，完成全球年龄最小的贲门失弛缓症POEM手术，并完成多项国内、华南或省内首例的消化内镜新技术治疗胃肠胆胰疾病，多次受邀参加国内或省内学术会议进行授课或内镜手术演示，并作为培训导师手把手指导省内外基层医院骨干医生进行内镜手术操作。	主任医师	教授	中山大学附属第一医院	200	1.0	1.0	用心钻研技术，用心帮助患者！欢迎大家进行咨询！应用最新内镜微创手术方法，为患者解除病痛，避免传统的外科开刀手术！咨询时最好上传内镜等资料图片，以便更好地帮助您！擅长疾病患者如何挂邢象斌医生的号？：登录“中山一院app”，在“门诊预约”界面搜索“邢象斌”挂号就诊，或登录中山一院公众号，在“就医服务”选择“预约挂号”界面，搜索“邢象斌”挂号就诊。未挂到号的患者，可通过好大夫在线的“预约挂号”或“加班门诊”进行预约就诊（需在中山一院APP或公众号上确认个门诊号码），也可选择“在线问诊”的方式进行预先咨询，需要时再过来面诊；如属擅长疾病（消化道早期癌、胆结石、胰腺炎、间质瘤、神经内分泌肿瘤、贲门失弛缓症、胃轻瘫、消化道狭窄等），也可到中山一院门诊楼3楼邢象斌医生的诊室（周三下午21诊室，周五上午18A诊室）加号，说属于擅长疾病即可（需提前登录中山一院APP或公众号确认个门诊号码）。详情可参阅个人网站（https://xxbken.haodf.com/）的文章：[就诊指南]挂不到号，如何才能找到邢象斌医生看病和手术？
282357	消化内科	林连捷，女，主任医师，教授，医学博士，辽宁省医学会消化分会委员，沈阳市消化病学会委员兼秘书，国家公派日本东京大学医学院访问学者。从医20年，对消化系统疾病诊治具有较丰富的临床经验，包括胃食管反流、食道炎、幽门螺杆菌感染、胃炎、消化性溃疡、胆囊炎及其他胆道疾病、胰腺炎、脂肪肝、肝炎及肝硬化、炎症性肠病（溃疡性结肠炎、克罗恩病）等。获得国家公派奖学金，在日本东京大学消化科留学2年。研究成果在国际消化肿瘤学会、美国消化疾病大会、亚太地区肝病年会上发表与交流。发表中英文论文50余篇，负责省市课题6项，主编及参编图书50余本。	主任医师	教授	中国医科大学附属盛京医院	50	1.0	1.0	为您的健康保驾护航！欢迎各位朋友来到我的网上工作室！作为医生，我希望能为您提供最大的方便，为您的健康保驾护航！医患同心共同对抗疾病，愿您早日康复！临床工作繁忙，有时不能及时回复，希望大家能理解。1.如果你不方便来医院，可以申请网上咨询，我看到后会及时给你回复指导意见2.如果想要得到我快速解答的，建议申请电话咨询，3.需要我长期随访指导管理的患者，可以申请家庭医生服务，我将对你进行一对一的指导，希望我的这个网上工作室，能给您最大帮助，祝您健康快乐！
4141696640	消化内科	江苏省人民医院老年消化科副主任、副主任医师，副教授。南京医科大学肿瘤学博士、硕士生导师。全球最佳癌症中心美国MDAnderson癌症中心高级访问学者。曾在中山大学附属第一医院神经内分泌肿瘤卓越中心进修学习。研究方向为消化道肿瘤的纳米靶向治疗。	副主任医师	副教授	江苏省人民医院	29	1.0	1.0	欢迎神经内分泌肿瘤患者咨询就诊-MakingNETHistory由于神经内分泌肿瘤是少见肿瘤，在做决策时一般需要较为关键详细的病例资料，比如若是内镜发现，请提供内镜报告及病理报告。若为术后患者，请提供手术记录及术后病理等重要资料。以便医生全面细致的了解整个疾病。网上咨询通常只能回复大致的诊治原则，对于病情复杂的患者，涉及到具体的某些检查与治疗用药，需要患者本人赴医院就诊，具体就诊信息请看就诊指南。
5270388963	消化内科	杨希山，男性，汉族，党员，1952年出生，69年入伍。从医50余年。1974年毕业后第二军医大学医疗系。1990年获博士学位，1991年获国家教委、国务院学位委员会联合授予“做出突出贡献的中国博士学位获得者”荣誉称号。在国内外用中文、英文、日文先后发表科研论文及疑难病例报告百余篇，主编著作1部，参编著作3部。《中华消化内镜杂志》创刊编委。1991年破格提升副教授、副主任医师。1994年赴日本京都第一赤十字病院进修。从1995年8月至1996年8月做为首名援藏博士在西藏军区总医院工作一年，荣立三等功一次。1995年11月26日援藏事迹以东方之子在中央电视台1套栏目中专题播出。1996年3月提升南方医院副院长，晋升教授、主任医师。1999年任院长。2001年调入珠江医院任院长，2003年转业到广东省中医药局任副局长。擅长胃肠道炎症、肿瘤、顽固性腹痛、腹泻、便秘、打嗝、反酸、消瘦、纳差等疾病及疑难病例的诊治。	主任医师	教授	南方医科大学南方医院白云分院	50	0.94	0.94	作为医生我热爱职业，尽心诊治患者，竭力减轻患者伤痛，保护患者私密，不谋私利，严履医德，遵守誓约，矢忠不渝。欢迎有关人员监督！
77592	消化内科	张瑞星，男，主任医师，教授，医学博士。1985年7月毕业于河北医学院医学系。2009年作为访问学者在美国UniversityofTexasMedicalBranch胃肠病科观摩学习。擅长利用先进技术手段诊治胃肠动力性疾病（反流性食管炎、消化不良、腹泻、便秘及肠易激综合征等）达到国内先进水平，治疗脂肪肝、肝硬化等肝胆系疾病、腹水以及消化系统肿瘤（食管癌、胃癌、肝癌、胰腺癌、结肠癌等）效果显著。河北省医学会消化分会副主任委员；河北省医学会消化分会肿瘤学组组长；河北省中西医结合学会消化分会副主任委员；中国医师协会消化分会委员;河北省抗癌协会肝癌专业委员会副主任委员；河北省心理学会心身医学专业委员会常务委员；石家庄市医学会消化分会副主任委员及肿瘤专业委员会委员;中华预防医学会微生态学分会营养与消化微生态专业学组成员；西部精神医学协会消化心身健康专业委员会副主任委员	主任医师	教授	河北医科大学第四医院	60	1.0	1.0	诚信为患者朋友提供服务静以修身，俭以养德，淡泊明志，小善集果。
273326	消化内科	曹晓沧，男，主任医师，教授，天津医科大学硕士生导师，北京协和医学院（清华大学医学部）博士，美国德克萨斯州立大学医学院（UniversityofTexasMedicalBranch,UTMB）博士后，法国里尔大学医学院（UniversitéduDroitetdelaSanté，Lille2）博士后访问学者。天津医科大学新世纪人才，中华医学会消化学分会炎症性肠病协作组委员，中华医学会行为医学分会青年委员会副主任委员。供职于天津医科大学总医院内镜中心和消化内科住院部及门诊部，从事消化内科临床，科研及教学工作。研究方向：炎症性肠病和消化道免疫疾病。对自身免疫性疾病的细胞疗法，特别是间充质干细胞移植的临床应用方面有深入的研究。在国内较早开展选择性白细胞洗脱术治疗（LCAP）治疗炎症性肠病。主持和参与包括中国博士后科学基金、国家自然科学基金等多项国家级科研课题，有关研究工作在GUT，JournalofCrohn’sadColitis，EuropeanJofImmunology，IntJBiochemCellBiol，PlosOne等SCI国际刊物以及中华系列杂志上发表论文数十篇。研究成果先后获包括美国消化学年会（DDW）、欧盟消化学年会(UEGW)在内的国际会议奖励。	主任医师	教授	天津医科大学总医院, 天津医科大学总医院空港医院	45	1.0	1.0	
26946	消化内科	于静，女，主任医师，硕士生导师。郑州大学、河南大学硕士研究生导师。	主任医师	教授	河南省人民医院	15	0.95	0.95	“健康所系，性命相托”——您的健康，我的追求我将竭尽全力除人类之病痛，助健康之完美，维护医术的圣洁和荣誉。救死扶伤，不辞艰辛，执着追求，共筑健康长城!坐诊地点：河南省人民医院东区门诊二楼肝胆、胃肠门诊坐诊时间：周一、周四全天、周三上午门诊类别：专家门诊
195246	消化内科	高福生，男，副主任医师，博士研究生，毕业于首都医科大学。擅长消化系统疾病诊治。专业方向为消化内镜临床应用。2005年起在同仁亦庄院区成功开展如:消化道息肉、早期肿瘤的内镜下微创切除术，ERCP（经内镜逆行性胰胆管造影术），肝硬化食管、胃底曲张静脉破裂出血内镜下套扎、硬化、组织胶注射止血，各种晚期消化道肿瘤金属支架置入，PEG（胃镜下经皮胃造瘘术）等高级消化内镜诊疗技术。年独立完成消化内镜4000余例，ERCP100余例。	副主任医师		北京同仁医院南区	30	0.97	0.97	专业的知识，认真的态度，服务好每一位患者朋友希望用我们专业的知识，认真的态度，为您的健康做出我们不懈努力。
5558730621	消化内科	谢琳，女，主任医师，教授，博士生导师。云南省医学学科带头人，Emory大学医学肿瘤中心访问学者。擅长消化肿	主任医师	教授	云南省肿瘤医院	20	1.0	1.0	
5924310659	消化内科	南方医科大学南方医院消化科副主任医师，硕士生导师，临床博士后目前在江西省赣州市支援工作中南方医院消化科临床研究GCP秘书广东省援鄂医疗队成员中华医学会消化内镜学分会影像学协作组委员中国医药教育协会炎症性肠病专委会委员广东省医疗行业协会消化内科管理分会常委兼秘书长广东省肝脏病学会胶囊内镜专委会常委兼秘书清华大学医学部北京协和医学院临床医学八年制博士	副主任医师		南方医科大学南方医院, 南方医科大学南方医院增城分院, 赣州市人民医院	30	1.0	1.0	欢迎关注王馨珂医生关注胃肠健康，让生活更加美好！微信关注“南方医科大学南方医院”公众号，可提前预约门诊挂号，提供更便捷就诊服务！
610768169	男科	刘俊，男，副主任医师，医学博士，中国民主同盟盟员，复旦大学附属华山医院泌尿外科副主任医师。师从丁强教授和黄翼然教授。主要擅长男性难治性阴茎勃起功能障碍和重度早泄，年治愈患者超1000例；尤其擅长阴茎假体植入术，年植入手术量排上海前列；擅长男性不育症，男性不育症显微外科手术治疗和泌尿系肿瘤、泌尿系结石的微创治疗。并于2008年3月至2010年3月作为联合培养博士研究生于美国MaineMedicalCenter主要从事前列腺癌的研究工作。	副主任医师	副教授	复旦大学附属华山医院, 复旦大学附属华山医院, 复旦大学附属华山医院（宝山院区）	50	0.99	0.99	患者朋友您好，我是华山医院泌尿外科刘俊医生。欢迎来到我的网上诊室，应广大患者的需求，我带领我的团队一起开通线上接诊服务。如果您在男性健康领域、两性关系等方面有任何诊疗问题，可以留言咨询和网上就诊，我会利用空闲时间解答各位患者朋友的提问，您的每一个问题我们都会认真对待。男科疾病部分属于慢性疾病，治疗有周期，并需要长期随访，我们会尽最大的努力，但不一定会收到满意的效果，因为任何疾病都不简单，好的效果都是在不断尝试中获得的，更加需要医患双方的信任和配合。希望我的这个服务给您带来更多的便利，祝您健康快乐！
6964588963	男科	临床医学硕士，毕业于南京医科大学。2021年9月主刀完成宁波市第1例无精子症显微取精手术，显微取精手术获精率超过30%。有着泌尿外科与生殖医学双重学业背景，曾在生殖医学国家重点实验室与上级医院研修。参加北京西苑医院全国西学中医培训班（1年）。参与国自然，省自然等科研项目，主持一项厅局课题，发表论文十余篇。科研兴趣方向为精子发生与男性不育，在无精子症与重度少弱精子症领域有着较为丰富的临床经验与研究基础。	医师		宁波市妇女儿童医院, 宁波市妇女儿童医院	20	1.0	1.0	希望用我的专业知识，帮助到更多的朋友们！
267794	男科	袁亦铭，男，医学博士，主任医师。主要研究男性勃起功能障碍、男性射精功能障碍、男性不育症、性腺功能异常、前列腺疾病等泌尿外科男科学相关疾病。专业特长男性不育症（少弱精症、无精症）、精索静脉曲张、勃起功能障碍、射精功能障碍、生殖器畸形、前列腺疾病等的诊治。擅长显微镜手术（精索静脉结扎、输精管附睾吻合、输精管吻合、阴茎背神经矫形术）、精囊镜手术、阴茎畸形矫正延长及各种男科常规手术。	主任医师	副教授	北京大学第一医院	133	0.98	0.98	就医并非买卖，医生并非万能！我会尽100%的力去帮助您，但不能保证100%有效！
65882	男科	孙翔，男，主任医师，副教授，硕士研究生导师。从事泌尿外科及男科临床工作二十多年。	主任医师	副教授	南昌大学第一附属医院, 南昌大学第一附属医院, 南昌大学第一附属医院高新医院, 南昌大学第一附属医院象湖院区	30	0.99	0.99	
6964576194	男科	翁迈，北京大学泌尿外科研究所，北京大学第一医院男科中心专家，医学硕士，副主任医师。2005年毕业于北京大学医学部，北京大学泌尿外科研究所。师从北京大学第一医院泌尿外科研究所所长周利群教授，国家儿童医学中心泌尿外科张潍平教授。专业与擅长：泌尿外科男科疾病诊断及治疗，男性不育症，少弱精，无精子症的药物及手术治疗。上尿路积水的诊断及治疗。手术擅长：泌尿男生殖系畸形的手术治疗，尿路的修复与重建，男性私密整形手术，显微镜，精囊镜相关手术。学术任职：亚太地区性医学学会（APSSM）和国际性医学学会（ISSM）国际会员。优奥康医生集团创始人之一。在业内具有良好的口碑。	副主任医师		北京大学第一医院	68	0.98	0.98	去治愈，去帮助，去安慰！和您一起做健康的卫士！感谢您的信任，欢迎到访翁迈医生的个人网站!您可以在这里（1）查询我的出诊时间，可以网上预约加号。（2）可以通过图文问诊或电话咨询功能与我沟通病情，咨询疾病相关问题或随访。（3）反馈就诊感受，评价就诊体验。供我们改进工作。希望通过我们医患双方的共同努力，助您早日恢复健康！
245482	男科	郝东明，男，主治医师，从事临床工作十余年。曾在河南中医学院第一附属医院男科及北京大学第一医院男科中心进修学习。对于急慢性前列腺炎、前列腺增生；阴茎勃起功能障碍、早泄；男性不育：少精弱精症、精液不液化、免疫性不育；男性泌尿生殖系感染：睾丸炎、附睾炎、包皮龟头炎及各种性传播疾病；男性生殖整形：包皮过长手术、隐睾、阴茎系带过短延长、精索静脉曲张术；性心理咨询：各种性心理障碍、性心理困惑、青春期性教育等治疗具有丰富的经验。	主治医师		济源市人民医院	9	1.0	1.0	关注男性健康，普及男科知识踏上男科之旅，揭开男性生殖的神秘面纱，欢迎大家来到济源市人民医院男科就诊咨询。能帮你解除心中的困惑和疑虑，是我最大的快乐。
17446	男科	涂响安，男，医学博士，主任医师，教授，东院泌尿外科主任，博士研究生导师。曾到美国维克森林大学医学院研修腔内泌尿外科和显微男科学，两度赴美国康奈尔大学威尔医学院行高级显微男科手术培训。医疗专长：泌尿外科和男科学。主要研究方向：擅长显微男科手术（显微精索去神经术、显微输精管附睾吻合术、显微输精管吻合术、显微精索静脉结扎术、显微镜下选择性阴茎背神经切断术和显微睾丸及附睾取精术等），射精管梗阻的腔内手术（经尿道射精管切开术和精囊镜手术），复杂性精道梗阻的显微微创手术，商环和狼和包皮缝合器包皮环切术，阴茎弯曲矫正术，阴茎假体植入术，前列腺增生的微创手术（经尿道前列腺等离子和激光切除术）以及男性不育症、勃起功能障碍、慢性睾丸痛、包皮过长及包茎、阴茎弯曲、精索静脉曲张和前列腺疾病(慢性前列腺炎、良性前列腺增生及前列腺癌)的诊断和治疗。	主任医师	教授	中山大学附属第一医院, 中山大学附属第一医院东院	60	0.88	0.88	
2932	男科	李宏军，男，主任医师、教授，博士导师。从事男科学临床工作31年，诊治数万名男性科患者，在健康性咨询及心理咨询、男性不育（包括人类辅助生殖技术）、慢性前列腺炎、勃起功能障碍、早泄、不射精症、逆行射精、男性更年期综合征、男性性腺发育不良、与男性有关的早期习惯性流产的诊治、男科疑难杂症等方面有独到的见解。	主任医师	教授	中国医学科学院北京协和医院	99	0.96	0.96	
288329	男科	博士、研究生导师，中山一院健康管理中心副主任。长期从事泌尿男科工作（近20年），主攻“性功能障碍诊疗”及“男生殖器整形”。曾在国内外多次进修学习男科诊疗，19年到英国UCLH专修男生殖器整形修复，多次全国会议做“阴茎弯曲矫形术（改良）”“阴茎延长术”、“显微精索静脉转流术”等男科手术演示，手术视频“经典包皮环切术”入选中华医学会中国名家中小手术集，“标记-滑动-对合”改良精准包皮换套术获评2021年度中华医学会男科学分会-JoVE视频SCI杂志全国特色手术/技术视频比赛季军，深圳市新兴产业项目评审专家。	副主任医师		中山大学附属第一医院, 广东药科大学附属第一医院	99	0.96	0.96	认真对待每一次诊疗！男性健康传播、实践、维护者！公立医院具有公益性，看病及诊疗方法均因国家医疗限制有所受限；立志集合全球最新技术、设备，志在深度解决男科疑难问题。由于工作繁忙，可能回复延迟，谢谢理解！
294692	男科	郭庆华，男，泌尿外科学专业硕士学位，副主任医师，亚太性医学会会员。从事本专业13年，先后在上海交通大学附属仁济医院、北大一院男科中心、首都医科大学附属朝阳医院进修学习。擅长前列腺炎个体化治疗、男性不育药物及显微外科治疗、性功能障碍的系统化治疗。同时对男性生殖系统感染如尖锐湿疣、生殖器疱疹等有丰富治疗经验。	副主任医师	讲师	兰州大学第一医院	29	0.94	0.94	为广大男性朋友解除疾病和难言之隐，我将不断努力精益求精！医学博大精深，岂能尽如人意，但求无愧于心！您的健康是我最大的荣誉！
1117921196	男科	田龙，男，主任医师，首都医科大学附属北京朝阳医院泌尿外科男科学组带头人，泌尿外科博士，男科学博士后，师从我国泌尿男科带头人北京大学第一医院郭应禄院士。美国康奈尔大学医学院访问学者。学术特长男性生殖显微外科、男性生殖系肿瘤、男性生殖器成形及男性生殖内分泌。	主任医师		首都医科大学附属北京朝阳医院	30	0.99	0.99	“暖医”田龙一方诊台，看尽世间阴晴冷暖。一把柳叶刀，成全人间无数小团圆。视患如亲，感同身受——是吾之恩师郭应禄院士的教诲。深耕男性功能障碍及高端男科手术领域20载，成为中国罕有的少壮派男科专家、主任医师、教授、留美学者。组建田龙工作室，倾力打造硬核男科诊疗团队，创新性开展多项男科临床诊疗技术。在美国系统完成了阴茎假体及人工尿道括约肌植入、男性生殖显微外科及手术机器人系统培训。
